3783	24186
3618	144	1
3506	144	1
144	317	15
144	2347	13
144	164	13
144	187	13
144	1549	12
144	3151	12
144	482	12
144	233	12
144	468	12
144	199	12
144	395	12
144	2250	12
144	806	12
144	1760	12
144	486	12
144	950	12
144	736	12
144	254	12
144	1247	12
144	1997	12
144	149	12
144	2468	12
144	2455	12
144	1610	12
144	3505	12
144	297	12
144	152	12
144	222	12
144	1098	12
144	3680	10
144	200	10
144	505	10
144	940	10
144	331	10
144	380	10
144	638	10
144	3728	9
144	3512	6
144	3766	6
144	3772	1
144	3618	1
144	3714	1
144	3695	1
144	3469	1
144	3743	1
144	3778	1
144	3771	1
144	3506	1
1509	145	16
1851	145	14
633	145	14
540	145	13
762	145	13
2225	145	13
276	145	13
198	145	12
1148	145	12
2196	145	12
1500	145	12
2218	145	12
2938	145	12
2933	145	12
1506	145	12
2893	145	12
345	145	12
518	145	12
945	145	12
2167	145	12
3781	145	12
145	1851	14
145	1509	14
145	540	13
145	762	13
145	2225	13
145	276	13
145	633	13
145	3781	13
145	198	12
145	2196	12
145	1148	12
145	1500	12
145	2218	12
145	2938	12
145	2933	12
145	1506	12
145	2893	12
145	345	12
145	518	12
145	945	12
145	2167	12
3782	146	21
420	146	21
689	146	19
1455	146	16
962	146	16
1538	146	14
186	146	14
3114	146	13
357	146	13
146	420	21
146	689	19
146	222	19
146	962	19
146	357	14
146	1538	13
146	3114	12
539	147	16
839	147	15
511	147	14
379	147	13
1994	147	13
1912	147	13
1599	147	13
208	147	12
312	147	12
841	147	12
1098	147	12
151	147	12
1400	147	12
465	147	12
1408	147	12
767	147	12
269	147	12
438	147	12
147	539	16
147	839	15
147	379	14
147	511	14
147	1994	13
147	1912	13
147	1599	13
147	312	12
147	1098	12
147	151	12
147	3505	12
147	1400	12
147	465	12
147	1408	12
147	767	12
147	269	12
147	438	12
147	3781	1
1071	148	19
168	148	14
564	148	13
154	148	13
466	148	13
973	148	12
639	148	12
1030	148	12
484	148	12
925	148	12
1968	148	12
225	148	12
216	148	12
181	148	12
1950	148	12
659	148	12
535	148	12
910	148	12
292	148	12
1093	148	12
530	148	12
2450	148	12
236	148	12
418	148	12
2375	148	10
148	1071	16
148	2293	13
148	564	13
148	466	13
148	530	13
148	973	12
148	639	12
148	484	12
148	1968	12
148	225	12
148	168	12
148	216	12
148	154	12
148	181	12
148	1950	12
148	659	12
148	535	12
148	910	12
148	292	12
148	1093	12
148	2450	12
148	236	12
148	710	12
148	418	12
580	149	21
1462	149	16
271	149	13
862	149	13
1684	149	13
298	149	13
679	149	12
153	149	12
264	149	12
2821	149	12
192	149	12
1426	149	12
225	149	12
514	149	12
2544	149	12
477	149	12
2563	149	12
1998	149	12
402	149	12
1646	149	12
510	149	12
472	149	12
506	149	12
1097	149	12
1080	149	12
221	149	9
3742	149	1
149	580	21
149	3730	15
149	1462	14
149	1039	13
149	862	13
149	234	13
149	1684	13
149	298	13
149	679	12
149	153	12
149	264	12
149	2821	12
149	192	12
149	211	12
149	1426	12
149	225	12
149	514	12
149	2544	12
149	477	12
149	2563	12
149	1998	12
149	402	12
149	1646	12
149	659	12
149	665	12
149	510	12
149	472	12
149	506	12
149	1097	12
149	1080	12
149	3777	1
149	3780	1
149	3779	1
149	3776	1
149	3782	1
149	3742	1
212	150	21
807	150	21
260	150	21
217	150	19
3276	150	13
1866	150	13
3337	150	12
838	150	12
2398	150	12
1883	150	12
2392	150	12
193	150	12
2382	150	12
699	150	12
284	150	12
2970	150	12
3518	150	6
150	212	21
150	260	21
150	807	21
150	217	21
150	3337	12
150	838	12
150	2398	12
150	1883	12
150	2392	12
150	193	12
150	2382	12
150	699	12
150	3276	12
150	1866	12
150	284	12
150	2970	12
150	3518	9
250	151	16
215	151	13
167	151	13
625	151	12
1690	151	12
271	151	12
3781	151	12
671	151	12
252	151	12
907	151	12
235	151	12
987	151	12
3730	151	12
768	151	12
1627	151	12
511	151	12
151	233	16
151	250	16
151	1690	13
151	215	13
151	671	13
151	252	13
151	167	13
151	625	12
151	187	12
151	907	12
151	235	12
151	987	12
151	3730	12
151	152	12
151	768	12
151	511	12
151	1627	12
930	152	18
2608	152	14
481	152	13
868	152	13
1717	152	13
252	152	13
863	152	13
225	152	13
2247	152	12
294	152	12
506	152	12
1464	152	12
791	152	12
153	152	12
1691	152	12
2638	152	12
514	152	12
1661	152	12
2573	152	12
669	152	12
1664	152	12
1602	152	12
841	152	12
152	225	14
152	481	13
152	1464	13
152	868	13
152	252	13
152	930	13
152	857	13
152	2247	12
152	294	12
152	506	12
152	791	12
152	153	12
152	863	12
152	1691	12
152	2638	12
152	514	12
152	2608	12
152	1661	12
152	669	12
152	2573	12
152	1664	12
152	841	12
3464	153	13
218	153	12
221	153	12
289	153	12
373	153	12
176	153	12
161	153	12
875	153	12
592	153	12
230	153	12
402	153	12
3676	153	12
424	153	12
339	153	12
466	153	12
153	3464	13
153	218	12
153	221	12
153	895	12
153	289	12
153	176	12
153	161	12
153	875	12
153	3589	12
153	592	12
153	230	12
153	402	12
153	3676	12
153	424	12
153	440	12
153	466	12
153	269	12
153	339	12
153	3782	1
461	154	14
543	154	13
1682	154	13
365	154	13
366	154	13
1467	154	12
423	154	12
202	154	12
3168	154	12
155	154	12
644	154	12
957	154	12
544	154	12
402	154	12
2713	154	12
852	154	12
1452	154	12
326	154	12
154	365	14
154	1467	13
154	461	13
154	543	13
154	402	13
154	621	13
154	852	13
154	423	12
154	202	12
154	957	12
154	3168	12
154	155	12
154	644	12
154	544	12
154	2713	12
154	1452	12
154	216	12
154	366	12
154	326	12
154	3593	10
154	3725	1
1841	155	13
176	155	13
590	155	13
156	155	13
319	155	12
2376	155	12
691	155	12
288	155	12
430	155	12
197	155	12
1026	155	12
161	155	12
454	155	12
160	155	12
1494	155	12
255	155	12
210	155	12
2823	155	12
2155	155	12
3461	155	12
155	3781	21
155	1841	13
155	3740	13
155	1031	13
155	638	13
155	633	13
155	1276	13
155	255	13
155	156	13
155	1024	13
155	2155	13
155	2376	12
155	691	12
155	288	12
155	430	12
155	197	12
155	176	12
155	1026	12
155	161	12
155	590	12
155	454	12
155	1323	12
155	160	12
155	1494	12
155	484	12
155	210	12
155	2823	12
155	3461	12
155	3782	1
3782	156	21
215	156	18
301	156	16
2335	156	13
333	156	13
683	156	13
203	156	13
1560	156	12
434	156	12
3778	156	12
165	156	12
189	156	12
2814	156	12
588	156	12
187	156	10
156	215	18
156	2335	13
156	333	13
156	683	13
156	203	13
156	932	13
156	3781	13
156	1560	12
156	434	12
156	165	12
156	189	12
156	2814	12
156	588	12
156	3782	1
156	3778	1
247	157	15
649	157	13
903	157	12
3385	157	12
694	157	12
396	157	12
344	157	12
157	247	21
157	649	13
157	903	12
157	3385	12
157	694	12
157	396	12
157	344	12
3781	158	20
443	158	12
1233	158	12
3580	158	12
3743	158	1
3714	158	1
3695	158	1
158	271	21
158	1139	12
158	1098	12
158	443	12
158	1233	12
158	3580	12
158	3743	1
158	3767	1
3757	159	16
951	159	15
1844	159	14
816	159	12
944	159	12
159	293	21
159	3757	16
159	951	15
159	1844	14
159	816	12
159	944	12
549	160	14
259	160	13
1321	160	13
634	160	13
1021	160	13
203	160	13
3778	160	12
694	160	12
1323	160	12
1038	160	12
622	160	12
453	160	12
2212	160	12
591	160	12
2208	160	12
1764	160	12
1769	160	12
1504	160	12
519	160	12
689	160	12
1493	160	12
1139	160	12
797	160	12
1312	160	12
187	160	10
160	549	15
160	634	14
160	259	13
160	1321	13
160	1021	13
160	3778	12
160	694	12
160	1323	12
160	1038	12
160	622	12
160	453	12
160	2212	12
160	591	12
160	1764	12
160	2208	12
160	1769	12
160	1504	12
160	519	12
160	689	12
160	1493	12
160	203	12
160	1139	12
160	1312	12
160	797	10
176	161	16
1045	161	15
1517	161	14
963	161	14
802	161	13
1321	161	13
207	161	12
196	161	12
286	161	12
2989	161	12
330	161	12
294	161	12
227	161	12
3024	161	12
1166	161	12
2257	161	12
1522	161	12
161	176	16
161	1045	15
161	286	13
161	207	12
161	802	12
161	2989	12
161	1321	12
161	294	12
161	330	12
161	227	12
161	3024	12
161	963	12
161	1166	12
161	2257	12
161	1522	12
397	162	14
248	162	12
374	162	12
527	162	12
1585	162	12
415	162	12
649	162	12
461	162	12
396	162	12
1773	162	12
218	162	12
162	164	21
162	397	14
162	248	12
162	374	12
162	415	12
162	649	12
162	461	12
162	396	12
162	1773	12
162	3738	1
278	163	14
823	163	14
280	163	13
899	163	13
2335	163	13
173	163	13
375	163	12
191	163	12
1386	163	12
1385	163	12
374	163	12
268	163	12
760	163	12
1392	163	10
163	836	21
163	834	21
163	198	13
163	173	13
163	1903	12
163	278	12
163	374	12
163	268	12
163	760	12
163	1392	10
3738	164	14
187	164	14
3513	164	13
646	164	13
1690	164	13
3371	164	12
488	164	12
222	164	12
164	187	17
164	406	16
164	488	14
164	646	13
164	222	12
164	3495	10
3782	165	21
411	165	16
490	165	16
176	165	15
551	165	14
2245	165	13
2239	165	13
1513	165	13
3464	165	13
389	165	13
328	165	13
346	165	13
2243	165	12
694	165	12
1784	165	12
2994	165	12
1163	165	12
277	165	12
1153	165	12
204	165	12
2964	165	12
1776	165	12
552	165	12
1019	165	12
547	165	12
3714	165	1
3695	165	1
3469	165	1
3743	165	1
165	176	19
165	490	16
165	994	15
165	3464	14
165	551	14
165	2245	13
165	2239	13
165	1513	13
165	1785	13
165	389	13
165	328	13
165	346	13
165	2243	12
165	845	12
165	1796	12
165	694	12
165	2994	12
165	1163	12
165	277	12
165	1153	12
165	204	12
165	411	12
165	2964	12
165	3766	12
165	1776	12
165	552	12
165	3593	12
165	271	12
165	1019	12
165	547	12
165	3781	4
165	3695	1
165	3714	1
165	3469	1
165	3743	1
182	166	16
539	166	14
446	166	14
3742	166	14
1263	166	13
368	166	13
618	166	13
418	166	13
2658	166	12
356	166	12
327	166	12
1637	166	12
262	166	12
381	166	12
776	166	12
985	166	12
273	166	12
236	166	12
166	3742	15
166	446	14
166	1263	13
166	1637	13
166	618	13
166	182	13
166	418	13
166	236	13
166	2658	12
166	356	12
166	1654	12
166	368	12
166	540	12
166	327	12
166	539	12
166	262	12
166	381	12
166	776	12
166	985	12
166	1963	12
166	273	12
322	167	17
590	167	13
192	167	13
771	167	13
167	322	13
167	995	13
167	590	12
167	3506	12
167	771	12
167	438	12
167	3780	1
167	3779	1
167	3777	1
167	3776	1
167	3782	1
1244	168	16
214	168	16
446	168	15
182	168	14
3742	168	14
1667	168	13
174	168	13
1002	168	13
181	168	13
208	168	13
239	168	12
201	168	12
671	168	12
1209	168	12
667	168	12
364	168	12
168	1244	16
168	857	16
168	3742	16
168	446	16
168	214	16
168	1681	14
168	239	14
168	201	14
168	1438	14
168	182	14
168	671	14
168	1667	14
168	1209	14
168	181	14
168	174	14
168	667	14
168	1002	14
168	364	14
168	208	13
285	169	21
632	169	19
685	169	15
1526	169	13
2263	169	13
587	169	13
184	169	12
1804	169	12
959	169	12
2223	169	12
2178	169	12
481	169	12
369	169	12
1136	169	12
271	169	8
169	632	16
169	285	16
169	685	15
169	1526	14
169	1960	13
169	2263	13
169	369	13
169	587	13
169	184	12
169	1804	12
169	959	12
169	2223	12
169	2178	12
169	481	12
169	1136	12
169	271	8
169	3782	1
3247	170	19
490	170	16
823	170	14
191	170	13
2308	170	13
1737	170	13
521	170	13
1034	170	12
170	521	13
170	3247	12
170	1737	12
170	1034	12
554	171	14
213	171	14
1189	171	13
2341	171	13
176	171	13
261	171	12
412	171	12
325	171	12
640	171	12
492	171	12
700	171	12
1172	171	12
490	171	12
204	171	12
3464	171	12
1326	171	12
171	554	19
171	213	14
171	176	13
171	261	12
171	412	12
171	1189	12
171	2341	12
171	640	12
171	492	12
171	700	12
171	1172	12
171	490	12
171	204	12
171	3464	12
171	1326	12
171	3782	1
3336	172	21
244	172	18
2391	172	13
173	172	13
221	172	12
362	172	12
375	172	12
1369	172	12
206	172	12
397	172	12
411	172	12
665	172	12
601	172	12
495	172	12
1031	172	12
2372	172	12
1836	172	12
172	244	18
172	2391	13
172	173	13
172	221	12
172	190	12
172	1840	12
172	362	12
172	3576	12
172	375	12
172	1369	12
172	206	12
172	397	12
172	361	12
172	3336	12
172	601	12
172	495	12
172	1031	12
172	2372	12
172	1836	12
172	3737	1
172	3745	1
265	173	13
3773	173	13
176	173	13
821	173	12
279	173	12
390	173	12
314	173	12
173	1159	13
173	265	13
173	3769	12
173	821	12
173	261	12
173	579	12
173	279	12
173	390	12
173	314	12
173	3521	10
173	774	10
173	3773	10
173	184	1
173	176	1
3452	174	14
1135	174	13
1964	174	13
299	174	13
448	174	13
181	174	13
367	174	13
325	174	13
312	174	13
235	174	13
437	174	12
255	174	12
209	174	12
216	174	12
403	174	12
3767	174	12
292	174	12
174	437	16
174	3452	14
174	448	13
174	181	13
174	367	13
174	325	13
174	312	13
174	235	13
174	255	12
174	1135	12
174	209	12
174	1964	12
174	299	12
174	216	12
174	403	12
174	3767	12
174	292	12
3781	175	18
1298	175	17
1332	175	16
739	175	16
303	175	16
208	175	15
301	175	14
389	175	14
266	175	13
517	175	13
3696	175	12
349	175	12
552	175	12
2856	175	12
2633	175	10
490	175	10
1133	175	1
195	175	1
175	1298	16
175	736	16
175	266	15
175	208	15
175	739	15
175	1332	14
175	389	13
175	517	13
175	2633	12
175	2230	12
175	2190	12
175	1770	12
175	2856	12
175	3781	10
747	176	21
641	176	21
749	176	21
264	176	21
330	176	18
1164	176	18
1805	176	17
1351	176	16
3695	176	16
1162	176	16
522	176	16
349	176	16
620	176	15
968	176	15
332	176	15
814	176	14
226	176	14
491	176	14
394	176	14
881	176	14
286	176	14
1170	176	14
877	176	14
798	176	14
218	176	14
486	176	14
797	176	14
591	176	14
1547	176	13
1178	176	13
3732	176	13
265	176	13
1179	176	13
3116	176	13
1455	176	13
521	176	13
702	176	13
1346	176	13
227	176	13
1808	176	13
696	176	13
878	176	13
3768	176	13
213	176	13
192	176	13
639	176	13
520	176	13
1032	176	13
2962	176	13
622	176	13
638	176	13
551	176	13
1327	176	13
392	176	13
2923	176	13
189	176	13
1840	176	12
3597	176	12
1540	176	12
1552	176	12
2224	176	12
3124	176	12
1834	176	12
2310	176	12
3759	176	12
2303	176	12
2285	176	12
1537	176	12
1050	176	12
1053	176	12
950	176	12
2298	176	12
395	176	12
403	176	12
1052	176	12
1810	176	12
595	176	12
1524	176	12
876	176	12
331	176	12
812	176	12
1523	176	12
295	176	12
2253	176	12
258	176	12
1323	176	12
786	176	12
1047	176	12
936	176	12
1292	176	12
3021	176	12
482	176	12
202	176	12
346	176	12
3015	176	12
1040	176	12
305	176	12
3002	176	12
257	176	12
784	176	12
505	176	12
2987	176	12
197	176	12
586	176	12
3660	176	12
1516	176	12
1756	176	12
196	176	12
1161	176	12
489	176	12
488	176	12
1038	176	12
2957	176	12
801	176	12
410	176	12
1713	176	12
283	176	12
1019	176	12
271	176	12
2934	176	12
3567	176	12
2212	176	12
203	176	12
1764	176	12
278	176	10
3773	176	10
490	176	6
277	176	5
244	176	1
178	176	1
285	176	1
3782	176	1
3776	176	1
3777	176	1
3779	176	1
3780	176	1
1690	176	1
243	176	1
268	176	1
3762	176	1
187	176	1
195	176	1
370	176	1
3743	176	1
176	815	21
176	243	18
176	801	18
176	295	18
176	213	18
176	264	18
176	641	16
176	749	16
176	747	16
176	809	16
176	1162	16
176	277	16
176	332	15
176	639	15
176	520	15
176	522	15
176	1514	15
176	349	15
176	3773	14
176	814	14
176	1351	14
176	226	14
176	491	14
176	394	14
176	881	14
176	227	14
176	286	14
176	1805	14
176	1164	14
176	877	14
176	370	14
176	218	14
176	486	14
176	591	14
176	1547	13
176	1178	13
176	620	13
176	3732	13
176	1179	13
176	968	13
176	523	13
176	521	13
176	702	13
176	395	13
176	1808	13
176	1170	13
176	330	13
176	696	13
176	878	13
176	1047	13
176	192	13
176	1032	13
176	294	13
176	551	13
176	622	13
176	1327	13
176	392	13
176	1764	13
176	189	13
176	1552	12
176	268	12
176	2224	12
176	348	12
176	265	12
176	3124	12
176	1834	12
176	3116	12
176	1455	12
176	2310	12
176	2303	12
176	2285	12
176	1537	12
176	1050	12
176	1053	12
176	1752	12
176	1158	12
176	594	12
176	403	12
176	1052	12
176	595	12
176	1346	12
176	950	12
176	1524	12
176	1023	12
176	876	12
176	331	12
176	278	12
176	1523	12
176	2253	12
176	258	12
176	786	12
176	1323	12
176	1292	12
176	3021	12
176	202	12
176	1309	12
176	346	12
176	3015	12
176	1040	12
176	305	12
176	3002	12
176	257	12
176	195	12
176	784	12
176	505	12
176	2987	12
176	586	12
176	3660	12
176	1516	12
176	196	12
176	1161	12
176	489	12
176	488	12
176	2945	12
176	1303	12
176	2962	12
176	638	12
176	1038	12
176	2957	12
176	410	12
176	798	12
176	1713	12
176	283	12
176	2934	12
176	2678	12
176	3567	12
176	2212	12
176	1695	12
176	203	12
176	2923	12
176	3766	10
176	356	8
176	2279	2
176	3776	1
176	3779	1
176	3777	1
176	3782	1
176	3708	1
176	3759	1
176	3762	1
176	3768	1
176	3695	1
176	3743	1
176	3714	1
176	3469	1
176	3761	1
176	797	1
3465	177	14
1529	177	14
329	177	14
1556	177	13
2322	177	13
3699	177	12
3332	177	12
981	177	12
1564	177	12
2354	177	12
773	177	12
3692	177	12
1811	177	12
1353	177	12
2300	177	12
1813	177	12
1820	177	12
1812	177	12
2151	177	12
1273	177	12
880	177	12
177	3465	14
177	329	14
177	1556	13
177	2322	13
177	1813	13
177	1529	13
177	3699	12
177	3332	12
177	981	12
177	2354	12
177	773	12
177	704	12
177	433	12
177	1811	12
177	1353	12
177	2300	12
177	1820	12
177	1812	12
177	2151	12
177	1273	12
177	880	12
3016	178	21
321	178	15
347	178	14
1690	178	13
751	178	13
1110	178	13
227	178	13
336	178	12
695	178	12
747	178	12
3512	178	12
178	321	15
178	347	14
178	1603	14
178	1690	14
178	581	14
178	3464	13
178	3593	13
178	751	13
178	227	13
178	594	12
178	747	12
178	1110	12
178	3016	12
178	3561	9
178	3730	3
178	3781	1
178	3780	1
178	3779	1
178	3777	1
178	3776	1
178	3782	1
178	3778	1
178	3705	1
178	3512	1
399	179	19
373	179	19
363	179	16
377	179	16
185	179	16
1072	179	14
229	179	14
3564	179	13
280	179	13
497	179	12
823	179	12
179	399	16
179	373	16
179	185	16
179	229	16
179	1072	14
179	377	14
179	280	13
179	1206	12
179	2335	12
403	180	21
2610	180	16
236	180	14
509	180	13
862	180	13
1965	180	13
2617	180	12
2011	180	12
1999	180	12
2565	180	12
225	180	12
181	180	12
533	180	12
998	180	12
404	180	12
400	180	12
381	180	12
180	509	21
180	355	16
180	236	16
180	862	13
180	181	13
180	1965	13
180	998	13
180	2617	12
180	2011	12
180	2610	12
180	1999	12
180	2565	12
180	225	12
180	404	12
180	403	12
180	400	12
180	381	12
180	3767	1
180	3760	1
3453	181	14
777	181	13
366	181	13
365	181	13
472	181	13
1436	181	12
506	181	12
381	181	12
608	181	12
322	181	12
441	181	12
919	181	12
216	181	12
712	181	12
235	181	12
659	181	12
840	181	12
567	181	12
181	3453	13
181	608	13
181	366	13
181	472	13
181	1436	12
181	506	12
181	381	12
181	322	12
181	777	12
181	441	12
181	659	12
181	919	12
181	216	12
181	712	12
181	235	12
181	365	12
181	840	12
181	567	12
181	3782	1
673	182	15
3748	182	15
312	182	14
573	182	14
3742	182	13
3765	182	13
298	182	13
1981	182	13
1115	182	13
1013	182	13
1105	182	13
263	182	13
674	182	12
724	182	12
448	182	12
669	182	12
423	182	12
182	298	15
182	1446	15
182	673	15
182	312	14
182	1981	13
182	573	13
182	674	13
182	1115	13
182	1013	13
182	1105	13
182	669	13
182	263	13
182	2045	12
182	724	12
182	448	12
182	423	12
182	2549	12
182	3765	1
182	3748	1
1298	183	16
746	183	16
2223	183	14
324	183	14
439	183	14
692	183	14
359	183	14
391	183	13
389	183	13
2230	183	13
672	183	13
3238	183	12
3033	183	12
1045	183	12
1332	183	12
1157	183	12
208	183	12
387	183	12
591	183	12
183	359	14
183	3238	12
183	3033	12
183	2223	12
183	1332	12
183	208	12
183	591	12
183	746	12
183	692	12
183	672	12
183	3782	1
3740	184	21
1690	184	21
287	184	21
348	184	14
187	184	14
248	184	14
197	184	14
329	184	12
1379	184	12
812	184	12
263	184	12
686	184	12
595	184	6
244	184	1
184	187	16
184	348	14
184	197	14
184	248	14
184	3740	14
184	287	13
184	1690	13
184	686	13
184	263	12
184	812	12
184	422	12
184	581	12
363	185	19
373	185	19
399	185	18
1206	185	16
377	185	15
229	185	14
2335	185	12
185	1206	16
185	399	16
185	377	16
185	363	16
185	229	16
185	373	16
185	280	13
185	497	12
185	557	12
3782	186	21
301	186	16
333	186	16
422	186	16
1348	186	12
484	186	12
849	186	12
506	186	12
186	333	16
186	422	16
186	484	13
186	551	12
186	849	12
186	506	12
3513	187	21
333	187	21
572	187	19
195	187	14
205	187	13
353	187	13
1493	187	13
271	187	13
646	187	12
189	187	12
483	187	12
942	187	12
1761	187	10
2335	187	6
3728	187	2
3782	187	1
3776	187	1
3777	187	1
3779	187	1
3780	187	1
3772	187	1
187	199	19
187	572	19
187	195	14
187	482	14
187	468	13
187	233	13
187	488	12
187	333	12
187	240	12
187	940	12
187	483	12
187	942	12
187	250	12
187	814	10
187	1761	10
187	3757	9
187	3729	2
187	3772	2
187	3780	1
187	3779	1
187	3776	1
187	3777	1
187	3512	1
187	3782	1
187	3728	1
187	3718	1
187	3638	1
187	3778	1
1423	188	18
305	188	17
1329	188	16
551	188	14
1505	188	14
659	188	13
1297	188	12
259	188	12
189	188	12
188	305	17
188	1329	16
188	551	14
188	659	13
188	1297	12
188	259	12
188	1423	12
188	1505	12
3782	189	21
3778	189	16
549	189	16
598	189	13
391	189	13
196	189	12
329	189	12
800	189	12
317	189	12
3766	189	12
1759	189	12
257	189	12
3740	189	1
189	902	20
189	888	20
189	1390	16
189	3778	14
189	549	14
189	2423	13
189	195	12
189	598	12
189	196	12
189	329	12
189	391	12
189	303	12
189	266	12
189	800	12
189	317	12
189	3766	12
189	1759	12
189	257	12
189	797	10
189	3758	10
189	3578	1
189	3740	1
3383	190	15
462	190	14
598	190	14
287	190	13
1518	190	13
3253	190	12
595	190	12
552	190	12
190	287	13
190	462	13
190	434	12
190	3383	12
190	344	12
190	1518	12
190	3253	12
190	595	12
190	598	12
190	552	12
232	191	14
268	191	14
765	191	13
905	191	12
604	191	12
280	191	12
2416	191	12
823	191	12
191	1598	14
191	232	14
191	268	14
191	498	13
191	831	13
191	2292	12
191	497	12
191	280	12
191	557	12
191	765	12
191	2416	12
191	2414	12
191	351	12
191	823	12
191	3730	9
721	192	21
547	192	16
3755	192	13
349	192	12
546	192	12
248	192	12
